"data_name","data_pars","basic_pars","model_type","rsq","rsq_sd","nearest_mature","age","k0","B0_exp","B0","theta","cwd","mean_prec","mean_si","fallow","indig","lulc_sum_15","lulc_sum_20","lulc_sum_21","lulc_sum_35","lulc_sum_39","lulc_sum_40","lulc_sum_41","lulc_sum_46","lulc_sum_48","lulc_sum_9","mature_forest_years","num_fires_after_regrowth","num_fires_before_regrowth","protec","sur_cover","ts_fire_after_regrowth","ts_fire_before_regrowth","last_LU_9","last_LU_15","last_LU_20","last_LU_21","last_LU_35","last_LU_39","last_LU_41","last_LU_46","last_LU_48","ecoreg_439","ecoreg_440","ecoreg_441","ecoreg_442","ecoreg_443","ecoreg_464","ecoreg_465","ecoreg_466","ecoreg_467","ecoreg_469","ecoreg_473","ecoreg_474","ecoreg_476","ecoreg_480","ecoreg_481","ecoreg_482","ecoreg_484","ecoreg_485","ecoreg_491","ecoreg_492","ecoreg_496","ecoreg_497","ecoreg_500","ecoreg_505","ecoreg_507","ecoreg_508","ecoreg_511","ecoreg_518","ecoreg_525","ecoreg_529","ecoreg_540","ecoreg_566","ecoreg_567","ecoreg_570","ecoreg_574","ecoreg_584","ecoreg_611","ecoreg_616","soil_2","soil_3","soil_5","soil_7","soil_8","soil_9","soil_10","soil_11","soil_12","soil_13","soil_14","soil_15","soil_16","soil_17","soil_18","soil_19","soil_22","soil_23","soil_24","soil_25","soil_26","soil_28","soil_29","soil_31","soil_32","soil_33","prec","si"
"all","cwd",NA,"lm",0.128453760488079,0.0215806623711062,0.349250076278238,NA,NA,NA,NA,NA,39.5191631896644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5yr","meanclim","k0_B0_exp","optim",0.157816209601913,0.0105815846282699,NA,NA,-0.194511249777612,0.0344912514124055,NA,0.177691810303283,0.076857949255198,0.858206402014498,0.254728492667611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5yr","meanclim",NA,"lm",0.140349785982356,0.0079766751776269,0.312714452495594,NA,NA,NA,NA,NA,62.7650493663455,14.9869484883582,13.140675828326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10yr","meanclim","k0_B0_exp","optim",0.155560217481143,0.00825063127279985,NA,NA,-0.343972955930241,0.108585275487823,NA,0.253864530275659,0.149083193410261,1.15315474435949,0.415859075377863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10yr","meanclim",NA,"lm",0.138626729838745,0.0133547096527993,0.310260857650525,NA,NA,NA,NA,NA,67.3234391777521,29.5285510233069,22.2344480905921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15yr","meanclim","k0_B0_exp","optim",0.153359344575862,0.0134532218026388,NA,NA,-0.106972212671181,0.0293924453993629,NA,0.198563403635745,0.0468065324222033,0.777262160137245,0.114647540523641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15yr","meanclim",NA,"lm",0.130766726152437,0.00887609070534675,0.323951399028552,NA,NA,NA,NA,NA,57.2225597846,23.939162109664,12.153781660798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"all","meanclim","k0_B0_exp","optim",0.154804365035562,0.0169826613942079,NA,NA,-0.216815007015747,0.0203485503063687,NA,0.148268728698251,0.225314672656458,0.317260406034721,0.405567354579884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"all","meanclim",NA,"lm",0.132457305668586,0.0106725990113547,0.355654408509472,NA,NA,NA,NA,NA,60.4402074162142,6.60913472795852,26.7030264833887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5yr","yearlyclim","k0_B0_exp","optim",0.150151852986708,0.0158368695752412,NA,NA,0.127043373247344,-0.132479893433483,NA,0.235490286587277,0.326207928861316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0117834647844956,0.00554468482092602
"10yr","yearlyclim","k0_B0_exp","optim",0.148044419602187,0.00906615241143171,NA,NA,0.0669823159399087,-0.155774013092594,NA,0.311850570753367,0.486324835372173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0166155944840526,0.00799351738754142
"15yr","yearlyclim","k0_B0_exp","optim",0.147128917555749,0.0126504874486873,NA,NA,0.192754619698595,-0.0955015826374585,NA,0.301643054552518,0.288694536535993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010856027848816,0.00470938096678923
"all","yearlyclim","k0_B0_exp","optim",0.146633546478877,0.00408148042055577,NA,NA,0.245433716973598,-0.00241661724176043,NA,0.131455843228806,-0.0580114973047023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00102433747496306,-3.7307995883426e-05
"5yr","LU","k0_B0_exp","optim",0.177803474917926,0.016636718186059,NA,NA,0.361758098166932,1.28333448022681,NA,1.62322424326028,NA,NA,NA,6.71298157127104,0.142502061188634,-0.541841851750403,0.113330007033035,0.0984374832562837,-1.77501401342438,-2.47844621320811,2.2043467292704,-1.27762079762913,-0.542524560531936,1.40960803654067,-0.0571505309757688,0.338116171998245,-2.66919942520577,-0.115304669150365,0.134372068640983,0.88346859679136,-0.00056235721439547,0.180381605998936,0.990989170280393,0.467970216177441,-3.7416930394125,-0.366299991629992,12.1925190362447,3.50833679417863,0.740878420162775,-0.464816890108434,-0.625195222964982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5yr","LU",NA,"lm",0.208412483485773,0.00681633558028217,0.341373777806808,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.97172835140668,-22.7885396910146,-65.3557695898064,-10.7525242500495,80.7527399251701,-142.462049903173,NA,-50.0795680968283,-107.10378667791,20.6914097565411,6.69041772730664,-43.8029133161386,-111.952519646723,-37.7076537041599,3.01575357854227,50.2538930165398,3.25819300743212,10.3845609035656,45.4463412077319,38.8343640485871,NA,19.007548017896,NA,113.963173911599,55.879603954737,79.3371424866181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10yr","LU","k0_B0_exp","optim",0.170075388138605,0.0116639838634995,NA,NA,0.0528109460111126,0.292535510625989,NA,0.411360476238839,NA,NA,NA,0.00459658607687996,0.22677387304555,-0.00173923523684471,2.38557861071512,-0.000200939717237615,-6.17112974063919,-0.480105961434708,91.374697781345,-0.736626779936223,0,0.745660389406459,0.190477295079379,0,-1.18462229235156,0.0159682652019827,0.102541077039205,0.756163148640592,0,0.0002620944343555,0.747446114064287,0.37248211947175,-5.39081842468818,-0.00987961106080856,6.59301221302962,24.3343812920146,0.230013059989716,-0.472172443014925,0.497461480837266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10yr","LU",NA,"lm",0.192711560843852,0.0232048818348393,0.34107496578767,NA,NA,NA,NA,NA,NA,NA,NA,-2.40775514503153,4.60254524639184,-11.1772260448917,NA,-15.8983598392532,7.47933707488983,-84.349856446256,139.823354378807,-32.4442674919154,78.7488110839956,30.7608201818392,2.13970498605804,-49.00157508463,-112.925398732582,-31.1573039651573,4.21403742038736,52.0007841355696,4.28266707531886,4.71490333412231,34.1587709206264,24.2438612089476,NA,11.7023156225689,28.8635809067868,78.2583488139536,24.7398370993888,-43.9208478499565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15yr","LU","k0_B0_exp","optim",0.172751513859332,0.0232264437584661,NA,NA,0.418106249420079,0.129978148174832,NA,0.306328136014554,NA,NA,NA,-0.0180311716114286,-0.0268536835519548,-0.00117696571188184,3.69659253897743,0.171749049341004,-0.0592001825470837,-0.332357703167536,-0.213603914042262,-0.356336247315277,0.0491827660008978,3.18992081687482,0.282928308587269,-0.0222467499598323,-0.707143500030873,0.0278690252283353,0.00719836314482468,0.792933476258497,-0.18775043617678,0.0686186394764331,-0.0967174066781226,-0.175634561013741,-1.59837451997766,-0.467048240046763,2.92606654634917,3.00779360747484,-0.161591985962372,-0.126294931805755,-0.575177809774184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15yr","LU",NA,"lm",0.194113315023106,0.018201106254968,0.353220935310929,NA,NA,NA,NA,NA,NA,NA,NA,-3.82854787761259,-1.87813171629129,-35.2491594392954,60.367591514923,-34.2283218376676,-97.4237443844676,-79.3095648774297,-21.5169178969618,-106.145166214863,-51.3207660053327,46.1345473844221,-26.0308869878417,-69.4724027396726,-126.16253942671,-44.764897354074,3.33974279109197,56.6729564828338,-3.82163512316416,8.09305622238677,40.6205677609402,30.1713479994231,NA,17.0218322710324,99.0180591396231,106.390367930251,38.3417149284917,14.4461529377351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"all","LU","k0_B0_exp","optim",0.169401593215645,0.0154886313430763,NA,NA,0.114619956849564,0.00435612341032829,NA,0.115085211023736,NA,NA,NA,-0.00505877443730409,0.0559126090102914,0.00339517308145083,-0.0240460806808078,0.0032788370157514,0.0913617147741443,NA,-0.156974279383199,-0.125526915137458,NA,NA,0.12021359037389,-0.107636588921417,-0.172946700376914,0.00141133210101048,NA,0.277939365759736,0.0170184503655047,0.115506378664637,0.377306422432517,-0.0248002368640271,-0.0954264676151063,-0.0500543022929574,0.0592560806704235,0.308979295547746,0.0534870004528689,-0.14972531456269,0.114817197455316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"all","LU",NA,"lm",0.192054087884563,0.0149790925832455,0.357494718387649,NA,NA,NA,NA,NA,NA,NA,NA,-2.2789116782142,4.48621527652688,-35.4812848490327,-124.759924710763,-31.0417059694311,62.4762808013009,NA,-92.3173950325608,-64.9048440009906,NA,NA,-19.67631098046,-46.7606633591717,-134.998360798163,-34.513016601418,NA,49.390235119291,20.4660625407997,13.5009171197799,50.4557573078379,29.1779550797233,30.3365956473184,22.2544981385677,-14.1353941045247,42.1940813139326,39.5014205682991,-19.8998287460458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5yr","LU_soil_ecor","k0_B0_exp","optim",0.209072868223759,0.0176473361640469,NA,NA,0.327671651780244,1.4169248817501,NA,1.873012974088,NA,NA,NA,-0.212766670785555,0.0158044932532424,-0.271007180079809,-0.0961260081742407,0.070492128736115,0.00988576195307479,-0.131556673713875,-0.0407242937649814,-0.00806659187923107,0.346494489435969,-0.0446381824147067,-0.0831835636962967,0.0811158101022965,-2.21008825497728,-0.113201729153022,-0.00023655202205155,0.999111599253326,-0.117135664638844,0.0359571781104749,0.788079407337412,-0.142794402982172,1.1936247515057,-0.213286810092103,0.100187267666797,-0.0302295045940492,0.206417219959405,-0.172653637206583,-0.324769902061821,0.465164990719883,-0.0577425434556662,-0.157754677890191,-0.304597383593565,-0.517033263298821,-0.183901997387252,-0.00479347666507133,-0.125984622420587,-0.0645809432930205,0.820943850882216,0.535836794059183,0.159426052647876,0.0869455308644281,-0.201823120692243,0.559145509049873,0.0451546096324036,-0.115429206395247,-0.195214005861977,0.380793971557374,0.280911423384661,-0.155395415365017,0.327924848837927,-0.651311357683681,-0.0454680575742751,0.264783331125658,0.144949267486475,-0.454530093111149,0.520381105843079,0.403170377617102,0.264445360581834,0.440315836248678,-0.568256152037905,0.777036806257218,-0.57694989969163,-0.700684557270449,0.462357573835484,0.228505713797938,-0.140841249188389,0.244701776984,0.06453996315201,0.629110082900471,0.572062165933745,0.473682415618635,0.514756961983601,0.27687976372981,-1.12762478958872,-0.922727691943166,0.762536839636019,0.533999391741465,-1.3611774840098,0.119624365832105,0.995184310803923,-0.24706060479472,0.00998195561770029,0.0435946265182608,-0.44379607790034,-0.235468937240573,0.598760170067626,-0.444601125986739,-0.0222931651059551,0.307143406796438,0.509082637872039,0.357597846920265,-1.19022280433239,NA,NA
"5yr","LU_soil_ecor",NA,"lm",0.264252799145448,0.0215709637429714,0.267199699780131,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.86077978393742,-16.6143466041787,-73.0928976901436,0.975496279434981,72.5065154786799,-86.3995476780251,NA,-24.9651435861629,-62.4957805105952,14.5242800256001,17.6461678082071,-43.6016421790003,-107.50906019452,-50.3210428955148,0.996656195949284,48.2413601829203,-0.457474234105175,4.83131238151042,36.8168609373579,29.94302604268,NA,25.3886381013039,NA,86.484603093243,50.8158142904141,53.8483198962911,NA,42.0899721334512,39.8237010181832,-28.8453097733083,36.014536997898,11.5644610486316,1.04819063878633,136.220802939984,54.3434495838074,24.2241305202979,130.33317581603,70.076665717411,78.1893132897469,54.9362318642316,45.2771300695896,42.4388724644194,68.0408478632035,49.2585279954572,40.6937359449288,20.7915693279205,16.6277997550826,49.1901120354881,58.5103564611811,28.5427138820202,65.3554718267064,71.355976674034,47.2205688101097,34.3346428792563,61.6191170024302,20.4640338090523,40.7644509317051,54.2015427536448,-3.43281423985471,50.1516084377765,18.2895762025268,-8.18791576653383,56.8174818235541,48.0898599040367,10.6642297046272,-80.4401005880642,-74.013983940437,-80.3249120580364,-75.8214204462694,-72.0274766533177,-62.268616836386,-78.8500630111255,-64.6314783799031,-121.207008640864,-55.4451266543194,-73.760753459839,-187.644772443932,-70.2343010518049,-28.9725306455143,-86.6576668294618,-69.3292281615275,-78.6325907580996,-109.58619463953,-83.1516908497821,-62.8824080521419,-80.1236245191814,-56.8208767805991,-50.9228603924392,-63.7383618964909,-68.2969601701751,-81.9634934983924,NA,NA
"10yr","LU_soil_ecor","k0_B0_exp","optim",0.190341289589887,0.0116288347118434,NA,NA,0.348556080477076,0.261680895022884,NA,0.408448125528201,NA,NA,NA,0.0040103767289504,0.23948241169129,-0.109244832306426,-0.00338470754784265,-0.00382265863632707,-0.00370857723232585,-0.0933861909934779,0.0145653250440029,-0.143031220554728,0.083522374274261,0.012379702397425,-0.0261339762136166,-0.0364990255763409,-0.299478134941863,-0.00981546836222143,0.122112026975298,0.500837533121745,-0.344799344156132,-0.0212779319813106,0.665098640636799,0.0836564013074489,-0.120289656421653,-0.143648002946917,0.181106609963172,0.647743368647408,-0.225614178276564,-0.0951490202010341,0.222230259452682,0.204152137246331,0.0744384472717623,-0.105630960324397,-0.0402494928153022,-0.017118632416644,0.265946217579187,-0.103514457211403,0.181232773023056,0.0388410087057575,-0.198761579301873,0.193503351159471,0.0527377891796828,0.202914484552459,-0.107029251052905,0.253926252754315,-0.074666286468947,-0.0353292218798385,-0.0583834832380382,-0.0034567000626958,0.0796125925931592,-0.0689410458136198,0.200042996175291,-0.216132861042349,0.414684576578435,0.131110056953175,0.127014864662397,-0.300368544133024,0.314384698992932,0.0867356672088475,0.0913240506844759,0.24369003570159,-0.226690185710306,0.414429032431816,-0.178617835317461,0.0269931110236531,-0.00261485437759412,-0.0616271905596863,-0.0776891694575228,0.38758755649487,-0.0876558498766007,-0.0677637215038067,0.0305137488306946,0.203048995091119,0.14847839563662,-0.0684271802134074,-0.0749962071655546,-0.51448984363286,0.242931333693141,0.0462594962070022,-0.0979816549007233,0.188848431093184,0.260418849124595,-0.217718448095771,0.10846450863006,0.0712809061267386,-0.264431002234576,-0.359180974081443,0.0231136657630692,-0.0656169175473076,0.331831640527128,-0.338250157096167,0.236882828234703,-0.168656529730071,-0.040483153316661,NA,NA
"10yr","LU_soil_ecor",NA,"lm",0.254896675102209,0.0133744413751602,0.257965381901632,NA,NA,NA,NA,NA,NA,NA,NA,-3.69991172554949,5.70894213967981,-14.3042662773467,NA,-15.2924393628688,20.2837789591885,-81.5353382653802,145.172513730948,-28.1591135862441,147.084186426627,16.4638622159146,0.0093195767489421,-53.316970363606,-117.777760635125,-42.0052721735628,4.51392953834451,47.7587358584495,5.778373137715,6.03216104499028,26.1428091507532,3.74443006155423,NA,13.0499419968948,-35.1935047895655,110.312737853538,20.9184224229565,-58.516509444477,NA,103.23937813672,117.628841953169,51.198214088811,102.690596934109,77.3772004808225,108.684899612862,77.6228935594388,103.39416797593,66.6744085374354,178.437442483939,149.499949205397,126.99994220787,132.968026214142,111.646424644927,115.472456675876,128.750084447242,132.770264317126,78.5765352103648,75.2933167119335,72.3686632322679,129.252342215003,129.873245767571,93.1938306547031,185.261977767952,144.173992707896,118.13179670579,105.934621480172,128.949984592017,80.5064654159453,106.277863946624,128.958389792156,77.4174282205766,117.432586989646,90.1274366076015,136.303109243783,95.7894784930497,131.460295539156,74.42792895581,-57.2822197612318,-59.8382813200438,-93.3837102423951,-67.1278190685705,-55.4968382242043,-49.1313740863179,-71.5153608665734,-74.1274913547727,-117.644504221194,-54.7232132628713,-65.4399195832363,-74.787447821588,-56.4441116368704,-25.6676342776438,-78.8074739383992,-48.1793831873868,-60.0509325507669,-100.904746178409,-76.6516514760271,-48.8053085402203,-69.7247090038645,-48.3862970518885,-44.5437995222085,-47.4006308387884,-66.8932939457908,-105.126897497699,NA,NA
"15yr","LU_soil_ecor","k0_B0_exp","optim",0.193642389305124,0.0136881421048287,NA,NA,0.152664349969569,0.102980331447558,NA,0.295831419436663,NA,NA,NA,-0.0180437315358937,-0.0392099045479357,-0.00382044517158128,-0.373922210283435,0.0580454905625129,0.000941044008028441,-0.016056508626942,-0.0306042610683007,-0.108611704277775,-0.0119619885610204,-0.0817024095964008,0.376382104407935,-0.017087463934059,-0.267397097733317,0.00116499235020249,0.013338769707938,0.695964063237824,-0.123227323577221,-0.0103418583701684,-0.0160972196374162,-0.000349881062438124,0.022010350066862,-0.000131894281158429,0.0304859874612675,0.0531603953554749,0.0460785478023284,0.0366163834869313,0.0671319725725842,0.312617082351857,0.0203397275558167,0.0896636969225769,-0.137945267638302,-0.250045011730838,-0.0119150606051042,-0.101988209627789,0.282017511084977,-0.266329021575838,0.222187532219594,0.0959436295123504,-0.112317478085032,0.244785526292531,-0.083666340704342,0.181567078969113,-0.0333364832625703,0.127291092574228,-0.00347787837881668,0.245009701525234,-0.160495195467371,0.0937572963015847,0.124278042491423,-0.291688747562138,0.404894468047034,0.211229692215364,0.235074601042769,-0.186174080093825,0.232390843411881,-0.0708245519673521,0.0976906218419123,0.255333762415226,-0.364192678603095,0.189996224581212,-0.129737582640575,-0.0987049189921996,0.227078114497833,-0.102237218006172,-0.129801237582448,0.0415704535988714,0.0239159210160525,-0.0429734174222238,0.0407356645001204,-0.00684604247271813,0.0409702153666811,0.0491614223489741,-0.191389793579837,-0.159611054853764,0.226929042143459,-0.012449680776071,-0.0259752038330542,0.105470278575468,0.330138842200099,-0.110432045939778,0.21845883798862,-0.103775865700709,0.00990104788728394,-0.0147883244059029,0.0741917803044675,-0.129081428622834,0.179911944939472,-0.0399709474308734,0.157785343700794,0.0136265716269351,-0.0315928180694254,NA,NA
