"age","num_fires","biomass","protec","indig","nearest_mature_biomass","lulc_sum_30","distance","cwd","sur_cover","nitro","sand","phh2o","mean_pr","mean_srad","mean_temp","mean_vpd","mean_soil","mean_aet","amazon_quarter_regions","ecoreg_469","ecoreg_473","ecoreg_474","ecoreg_476","ecoreg_480","ecoreg_481","ecoreg_482","ecoreg_496","ecoreg_497","ecoreg_505","ecoreg_507","ecoreg_508","ecoreg_511","ecoreg_518","ecoreg_529","ecoreg_540","ecoreg_567","ecoreg_570","topography_21","topography_24","topography_31","topography_34","topography_41","topography_42","pred","pred_nolag"
2,3,21.5,0,0,238,0,2656,-422,0.16091298,3910,1778,141,1976.54285714286,2124.45714285714,24.8,9.37142857142857,1856.97142857143,78.3428571428571,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.89454450584385,48.4285166037108
7,2,19,0,0,231,0,5117,-514,0.019115549,4872,1379,147,1923.65714285714,2209.62857142857,26.12857,7.82857142857143,3224.34285714286,88.8571428571429,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16.6942327460239,69.2724437491887
8,1,82,0,0,234,0,6994,-317,0.32524964,5100,1306,144,2133.2,2094.25714285714,25.514286,6.05714285714286,3000.57142857143,83.5428571428571,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,21.8999776816873,83.6405712585731
3,2,63.5,0,0,240,0,2203,-244,0.45706135,4524,1049,136,2079.74285714286,2149.31428571429,26.6,8.51428571428571,3294.54285714286,94.8,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.80564980429827,59.1442324015582
4,1,73,0,0,237,0,4377,-435,0.17974323,4187,1674,141,1965.91428571429,2125.8,25.414286,10.3428571428571,3122.51428571429,85.3142857142857,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.7272424166396,52.5875216236753
2,2,56,1,0,239,0,4214,-147,0.5651926,4308,383,103,2261.94285714286,1953.82857142857,26.642857,6.71428571428571,2412.37142857143,86.9142857142857,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.52212040648836,61.6477053278243
10,3,39,0,0,242,0,1725,-667,0.6430813,5273,1549,150,1889.6,2187.74285714286,27.257143,10.4285714285714,4102.97142857143,92.2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,18.3102287158235,59.2027954663317
10,3,109.5,0,0,237,0,2022,-397,0.30071327,4819,1311,141,2134.91428571429,2135.57142857143,25.314285,10.3428571428571,3028.48571428571,86.1428571428571,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.4124288255556,66.2551420085513
5,3,35.5,0,0,239,0,2615,-316,0.114978604,3686,1037,90,2414.94285714286,2097.77142857143,27.042856,7.62857142857143,3611.14285714286,92.1428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9.77713064618363,52.747141007909
6,6,64,1,0,233,0,5796,-301,0.43081313,5442,1204,150,1821.42857142857,2136.08571428571,24.528572,6.57142857142857,2874.94285714286,83.6571428571429,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12.3673790310307,59.3907395666399
2,3,152,0,0,235,0,4300,-345,0.21654779,5074,1323,127,1893.45714285714,2113.88571428571,25.714285,6,2782.51428571429,83.0285714285714,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.19725518846159,74.7053425969997
8,1,55.5,0,0,238,0,5140,-377,0.001997147,4470,1765,146,2206.8,2128.65714285714,24.671429,8.91428571428571,2360.54285714286,84.2285714285714,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.5420006731754,64.6939298428622
2,3,38,0,0,230,0,1518,-589,0.13466476,5157,1267,150,1535.77142857143,2269.57142857143,25.357143,7.8,4623.6,86.4285714285714,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.42779166797626,59.4282297027808
12,1,117.5,0,0,238,0,3380,-259,0.25363767,5539,986,126,2023.71428571429,2016.62857142857,26.071428,6.74285714285714,2640.2,86,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,32.9867393102182,91.2730997241032
9,1,75.5,0,0,244,0,2157,-146,0.178602,5525,792,147,2228.25714285714,1837.71428571429,24.471428,5.48571428571429,2282.94285714286,78.9428571428571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.4971365848709,129.194039768055
9,6,61.5,0,0,234,0,1595,-458,0.115549214,4354,1734,153,1652.85714285714,2222.57142857143,25.528572,9.94285714285714,1679.62857142857,80.4857142857143,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.3764304201378,54.5010318333651
10,10,53.5,0,0,233,0,6864,-433,0.17774607,4776,1462,148,1841.54285714286,2156.31428571429,25.928572,9.51428571428571,2445.05714285714,82.8285714285714,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14.0191541419192,45.4211584499047
8,2,13,0,0,231,0,4634,-514,0.5212554,4872,1379,147,1923.65714285714,2209.62857142857,26.12857,7.82857142857143,3224.34285714286,88.8571428571429,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19.0788246113158,72.4746871168751
14,3,40,0,0,232,0,3806,-404,0.034807418,5075,1234,146,1679.94285714286,2192,25.7,8.6,2847.85714285714,86.5714285714286,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,28.6640624310188,73.6540423762008
12,0,129.5,1,0,238,0,960,-277,0.6562054,5470,1117,129,1895.42857142857,1989.88571428571,25.557142,6.71428571428571,2243.94285714286,80.1714285714286,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,37.4878481772588,102.080198780936
5,3,44.5,0,0,243,0,2996,-217,0.13495007,5600,800,141,1963.37142857143,1880.57142857143,25.357143,6.71428571428571,3365.42857142857,79.6571428571429,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.6767470852225,90.8923448922048
6,8,76,0,0,241,0,8204,-347,0.114978604,4233,1770,143,1820.97142857143,2023.2,24.471428,7.22857142857143,3335.14285714286,82.6571428571429,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.9290110977252,68.2604768086586
9,1,19.5,0,0,231,0,9191,-552,0.30784592,5064,1036,147,1604.4,2209.85714285714,25.585714,8.11428571428571,3690.68571428571,85.8571428571429,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.2562979085614,70.5395187869337
12,4,84.5,0,1,236,0,2879,-414,0.20114122,4496,1799,146,1994.65714285714,2163,25.557142,10.0285714285714,2264.25714285714,85.7714285714286,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.8541521370679,55.3671393186731
6,1,48.5,0,0,239,0,1977,-226,0.57175463,4944,1176,124,2003.31428571429,1930.62857142857,25.957144,7.68571428571429,3234.77142857143,83.6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.3391605068635,91.3126460471869
9,8,134,0,0,242,0,4104,-177,0.31697574,5483,747,141,1779.51428571429,1872.31428571429,24.72857,6,2938.6,80.9142857142857,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34.3171678456295,113.737743529158
21,1,106.5,0,0,232,0,1581,-400,0.012553495,5272,1400,138,2202.6,2195.42857142857,26.342857,7.57142857142857,3222.88571428571,90.7714285714286,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,52.8888191042428,101.38193618011
14,6,114,0,0,239,0,2021,-216,0.4676177,5422,1115,117,2042.48571428571,1925.85714285714,26.185715,7.65714285714286,3197.28571428571,83.8,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36.9318437766424,93.1743527703586
13,6,113,0,0,242,0,5909,-225,0.3703281,4853,1324,125,2136.51428571429,1928.2,25.671429,6.4,2809.88571428571,81.1714285714286,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39.5891187314163,103.467858839135
2,5,33,0,0,234,0,4771,-363,0.2727532,5196,1159,150,1939.71428571429,2148.62857142857,24.442858,7.65714285714286,2607.57142857143,81.7142857142857,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.81544262681315,44.6237140989217
11,6,72,0,0,238,0,1987,-217,0.2633381,5539,986,126,2036,1998.68571428571,26.5,7.31428571428571,2644.02857142857,87.6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,28.1896108971849,83.845968641625
18,0,62.5,0,0,232,0,5321,-378,0.12952924,3722,904,101,1920.62857142857,2139.6,26.7,8.17142857142857,3277.45714285714,87.9428571428571,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,40.4412895224618,86.5811301200195
15,7,99,0,0,241,0,1237,-403,0.38259628,4396,1581,138,2052.45714285714,1970.51428571429,24.328571,6.8,3475,79.8285714285714,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42.0742714744418,101.486849799652
18,3,100.5,0,0,238,0,9946,-419,0.21055634,3910,1778,141,1851.88571428571,2120.14285714286,25.457144,10.5428571428571,2173.77142857143,82,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41.1661062613545,87.8676287532437
3,3,18,1,0,238,0,1956,-266,0.035092726,5297,1440,130,2184.71428571429,1954.11428571429,25.9,8.88571428571429,2859.77142857143,83.8857142857143,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8.12397581367349,75.3643367356475
15,7,44.5,0,0,234,0,2942,-219,0.4559201,6586,1154,147,1931.11428571429,2107.71428571429,24.985714,6.68571428571429,3319.2,84.8,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.9797658244645,62.8023690401397
7,5,23,0,0,233,0,9101,-383,0.06562054,4377,1443,152,1892.42857142857,2157.91428571429,25.642857,8.62857142857143,2382.94285714286,83.5142857142857,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12.9989493050312,55.6500726804749
18,1,115,0,0,237,0,3716,-310,0.040798858,5156,1197,136,1730.62857142857,2041.05714285714,25.071428,5.45714285714286,2773.31428571429,80.0285714285714,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,49.0996450437032,105.03714806931
10,1,65.5,0,0,236,0,1568,-438,0.14265335,3915,1780,156,1737.54285714286,2214.42857142857,23.971428,8.88571428571429,3106.54285714286,81.8,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21.0195812477615,69.5143569086033
1,3,57.5,0,0,231,0,9752,-535,0.4253923,5064,1036,147,1711.94285714286,2205.17142857143,25.72857,8,3551.85714285714,86.6571428571429,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0250710863136,54.0808132098649
9,2,117,0,0,231,0,4420,-515,0.042796005,4872,1379,147,1996.08571428571,2236.65714285714,25.714285,7.34285714285714,3074.28571428571,89.4571428571429,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,22.6860892720347,78.5897466401436
2,7,14.5,0,0,233,0,2950,-453,0.05620542,4354,1734,153,1693.25714285714,2207.82857142857,25.614286,10.0285714285714,1643.42857142857,80.6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.31164402775656,34.4924648538271
10,2,43,0,1,235,0,2119,-426,0.024536377,4496,1799,146,1772.45714285714,2224.65714285714,25.12857,9.54285714285714,2735.91428571429,86.3428571428571,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.7816171163122,61.8022719130481
4,6,41.5,0,0,235,0,4203,-435,0.28330955,3915,1780,156,1705.65714285714,2223.57142857143,23.985714,8.85714285714286,2273.6,79.9428571428571,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.99675278172418,46.260097247048
2,9,20,0,0,236,0,6735,-413,0.32496434,5623,1237,150,1855.74285714286,2207.34285714286,26.328571,7.08571428571429,4322.11428571429,89.1428571428571,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.5312988134338,39.0073976651781
17,2,87.5,0,0,232,0,3033,-395,0.582311,5373,1308,144,2046.31428571429,2174.05714285714,26.514286,8.17142857142857,3508.85714285714,90.2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,45.8370723737237,100.571936211632
5,4,118,0,0,239,0,4024,-435,0.45420828,4448,1120,137,1954.62857142857,2034.91428571429,24.557142,8.14285714285714,2836.68571428571,79.4285714285714,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.0515501341418,85.5259446004304
15,7,62.5,0,1,233,0,2012,-273,0.4051355,6586,1154,147,1888.94285714286,2180.97142857143,25.071428,6.65714285714286,3299.97142857143,86.8857142857143,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.3210877441339,63.0300130348517
8,8,61.5,0,0,231,0,6046,-617,0.22510698,5064,1036,147,1597.42857142857,2242.34285714286,25.642857,8.05714285714286,4205.94285714286,86.6571428571429,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15.6556616955207,58.5363861963129
19,4,67,0,0,238,0,3489,-385,0.2128388,4624,1479,142,1947.85714285714,2099.62857142857,25.257143,10.6,1830.91428571429,79.7714285714286,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48.3434084068284,99.0333064204295
2,8,31.5,0,0,235,0,2942,-437,0.23566334,4496,1799,146,1880.77142857143,2172.4,25.4,9.8,2042.62857142857,83.7428571428571,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.51466486618183,37.3356618201268
3,4,44.5,0,0,236,0,4963,-442,0.19543509,3915,1780,156,1743.37142857143,2227.85714285714,24.214285,8.85714285714286,3654.91428571429,82.8285714285714,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.95190318885751,39.8342938057718
7,4,113,0,0,242,0,2263,-166,0.22054209,5483,747,141,1946.45714285714,1872.6,24.385714,5.68571428571429,3173.77142857143,79.7714285714286,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.7570947217079,119.114295782824
6,5,49,0,0,237,0,4539,-456,0,4344,1760,145,1833.74285714286,2177.4,24.671429,9.34285714285714,3346.77142857143,82.3142857142857,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.82259585228769,41.3420683004708
8,11,77,0,1,240,0,1925,-389,0.21398003,4212,1532,135,1915.25714285714,1990.2,24.614286,7.17142857142857,3683.45714285714,79.5428571428571,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.0488039017129,84.301997250004
8,4,119,0,0,246,0,3762,-35,0.22995721,4623,979,107,2264.42857142857,1802.8,24.985714,5.54285714285714,1616.6,81.2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33.6923061414974,120.384603394344
3,7,45,0,0,234,0,8121,-356,0.023395149,5196,1159,150,1928.6,2156.4,25.342857,8.17142857142857,2679.02857142857,84.3428571428571,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.10895217041852,53.6575739569796
1,2,17,0,0,231,0,2965,-516,0,4872,1379,147,1923.65714285714,2209.62857142857,26.12857,7.82857142857143,3224.34285714286,88.8571428571429,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.0250710863136,64.7179970029417
3,5,42,0,0,235,0,2886,-432,0.32182595,3915,1780,156,1713.77142857143,2229,23.785715,8.68571428571429,2395.68571428571,80.1714285714286,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.48216699920074,46.2928912231345
11,7,95.5,0,0,231,0,4889,-616,0.35263908,5064,1036,147,1597.42857142857,2242.34285714286,25.642857,8.05714285714286,4205.94285714286,86.6571428571429,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,21.8183392943595,66.329449201545
3,9,62,0,0,231,0,8640,-579,0.40114123,4872,1379,147,1870.85714285714,2227.68571428571,25.857143,7.77142857142857,3289.6,89.0571428571429,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.33257303445748,44.8099893483106
10,7,139.5,0,1,240,0,2008,-385,0.19486448,4321,1413,133,2084.94285714286,1969.68571428571,24.942858,7.08571428571429,3522.34285714286,78.4857142857143,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.7852277107023,95.0647702501462
4,6,41,0,0,237,0,4734,-461,0.3363766,4344,1760,145,1823.6,2183.88571428571,24.314285,9.02857142857143,3197.45714285714,80.8857142857143,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.18725915118491,40.5510574905484
8,5,62,0,0,237,0,3040,-356,0.1574893,6029,1163,147,1762.65714285714,2243.91428571429,26.37143,6.85714285714286,4457.42857142857,91.0857142857143,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,15.8182165324307,60.9431965411431
2,5,61.5,0,0,231,0,2923,-586,0.20941512,5157,1267,150,1562.48571428571,2280.31428571429,25.428572,7.74285714285714,4602.02857142857,86.5428571428571,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.37280133667536,58.5005362866718
6,1,112.5,0,1,231,0,2210,-505,0.05620542,4948,1258,147,1795.14285714286,2262.25714285714,25.942858,7.8,4479.71428571429,89.0857142857143,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15.4407723036486,74.1920777541509
10,7,44.5,0,0,234,0,3403,-338,0.038516406,4377,1443,152,1942.25714285714,2135.37142857143,25.242857,7.88571428571429,2624.2,83.9142857142857,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.7321670019437,49.6858138708312
11,1,90,1,0,243,0,915,-192,0.61569184,4845,1179,122,2109.37142857143,1870.77142857143,25.5,6.08571428571429,3101.11428571429,79.7714285714286,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.485827026511,112.989947153034
11,3,78.5,0,1,238,0,2588,-428,0.013409415,3846,2119,137,2070.4,2107.31428571429,24.185715,8.6,3174.25714285714,84.3142857142857,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19.0211310054495,56.5887832488184
7,0,106.5,0,0,231,0,1294,-373,0.3706134,4631,1059,153,2229.22857142857,2255.17142857143,26.157143,7.14285714285714,2508.48571428571,91.8571428571429,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19.5085023603855,81.5244014002092
1,3,26.5,0,0,241,0,3760,-138,0.02253923,4963,630,115,2078.54285714286,1940.94285714286,26.642857,6.94285714285714,2498.05714285714,85.4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.11273650130554,60.7958169696159
6,4,90.5,1,0,239,0,1991,-242,0.36005706,5707,1262,124,2252.02857142857,1937.85714285714,26.285715,8.77142857142857,2720.54285714286,85.1142857142857,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.2292461573893,82.4085390752396
8,7,19.5,0,0,235,0,1611,-438,0.43908703,3915,1780,156,1721.17142857143,2224.05714285714,24.171429,8.91428571428571,3454.82857142857,82.6857142857143,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.7325267818021,57.013181251702
2,6,25,0,0,235,0,2244,-434,0.5657632,4496,1799,146,1897.85714285714,2201.34285714286,25.4,9.68571428571428,1948.25714285714,83.9714285714286,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.77981056390563,45.7615756537223
3,8,68,0,1,240,0,3387,-386,0.09814551,4212,1532,135,1909.6,1991.14285714286,24.442858,7.08571428571429,3720.6,79.8285714285714,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.71815837858874,71.4808564350403
16,1,108.5,0,0,231,0,4123,-467,0.041084167,5373,1308,144,1775.25714285714,2190.31428571429,26.028572,8.08571428571429,3579.25714285714,87.3142857142857,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,38.9189428724664,90.0195976973522
3,3,29,0,0,238,0,7760,-366,0.13723253,4130,1838,142,2167.2,2111.14285714286,24.671429,8.85714285714286,2656.57142857143,84.4285714285714,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.80755156012913,36.4908545013984
14,1,123.5,0,0,241,0,1602,-439,0.41398004,4396,1581,138,2030.2,1962.91428571429,24.3,6.34285714285714,3625.2,78.8285714285714,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46.2085521524697,113.618213341485
3,8,48,0,0,234,0,8121,-356,0.01654779,5196,1159,150,1928.6,2156.4,25.342857,8.17142857142857,2679.02857142857,84.3428571428571,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.4609330772567,48.0894477122916
3,5,41,0,0,238,0,7899,-377,0.588873,4130,1838,142,2096.68571428571,2111.34285714286,24.7,8.82857142857143,2613.28571428571,83.0285714285714,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5.02489303338428,41.8878794512828
4,4,31.5,0,0,237,0,5128,-461,0.3064194,4344,1760,145,1823.6,2183.88571428571,24.314285,9.02857142857143,3197.45714285714,80.8857142857143,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.56408549492973,43.6757261540518
11,4,93,0,0,231,0,4228,-598,0.49957204,4872,1379,147,1815.6,2232.22857142857,26.142857,7.97142857142857,3521.02857142857,89.1142857142857,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,22.9376016092053,69.8314997057738
9,1,64,0,0,242,0,4163,-374,0.5455064,4840,1342,152,1673.02857142857,1880.45714285714,26.214285,9.34285714285714,4605.68571428571,86.2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.181954680621,102.00375967645
10,5,97,0,0,231,0,6937,-493,0.0037089873,5373,1308,144,1699.71428571429,2196.94285714286,25.87143,8.22857142857143,3562.4,86.6857142857143,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19.7262325720059,64.1526803555679
13,1,88,0,0,237,0,7927,-329,0.048216835,2721,557,72,1924.08571428571,2093.17142857143,25.7,5.51428571428571,3383.6,84.6571428571429,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,29.6607717870822,77.4271106570699
2,0,136,0,1,239,0,782,-399,0.86419404,4369,1099,133,1915.71428571429,2019.48571428571,24.242857,7.34285714285714,3147.88571428571,78.6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.87596790224693,87.5303630730743
3,7,94,0,0,240,0,3134,-391,0.011126962,4212,1532,135,2062.82857142857,1969.11428571429,24.942858,7.08571428571429,3557.94285714286,78.5714285714286,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.91915461464328,72.4284769191125
10,2,37.5,0,0,233,0,2094,-306,0.23223966,5161,1235,141,2051.14285714286,2110.71428571429,26.085714,6.85714285714286,3258.51428571429,86.0571428571429,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,23.4619980701175,74.0641837236006
13,1,39,0,0,231,0,6945,-356,0.13552068,4631,1059,153,2234.8,2273.31428571429,26.1,6.97142857142857,2412.68571428571,91.3714285714286,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,30.712517321537,82.4622232341825
9,1,161.5,1,0,241,0,2725,-443,0.5255349,4396,1581,138,2023.88571428571,1959.68571428571,24.742857,6.4,3562.68571428571,78,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.200572498635,98.2170334321193
16,4,74.5,0,0,233,0,5311,-369,0.0054208273,5649,1201,148,1882.45714285714,2175.91428571429,25.642857,8.4,2219.14285714286,83.9142857142857,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.1954287238621,61.7029201912515
3,4,19.5,0,0,236,0,8698,-434,0,3915,1780,156,1745,2209.11428571429,23.971428,8.88571428571429,3037.74285714286,81.7714285714286,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.41105969013604,34.4554705581168
10,5,67.5,0,0,235,0,1660,-457,0.25192583,4496,1799,146,1808.45714285714,2179.82857142857,25.5,10,2238.31428571429,84.8,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.0405811681076,56.5210222094648
11,7,61,0,0,238,0,3766,-313,0.21825963,5080,1310,133,1795.57142857143,2018.65714285714,25.27143,5.94285714285714,2447.11428571429,80.6285714285714,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,26.8415954621966,81.1370678385677
21,3,104.5,1,0,239,0,3719,-5,0.58088446,4914,1115,123,2487.22857142857,1980.45714285714,26.27143,6.74285714285714,2402.4,91.6571428571429,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,46.2397820978771,91.5166988496233
8,11,19,0,0,236,0,5562,-388,0.24022825,5623,1237,150,1967.97142857143,2222.85714285714,25.985714,6.85714285714286,4503.88571428571,90.1714285714286,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12.418561754406,45.6589830789549
